"UID","SITE_ID","DATE_COL","VISIT_NO","SITESAMP","UNIQUE_ID","DSGN_CYCLE","AG_ECO3","AG_ECO9","EPA_REG","EVAL_CAT","FED_NONFED","FS_EW","HUC2_NM","LAT_DD83","LON_DD83","MAJ_BAS_NM","MIS_BAS_NM","MISS_BASIN","OWN_NARS","PSTL_CODE","STRAH_CAT","URBN_NRS18","USFS","WGT_TP","XCOORD","YCOORD","ACID_COND","ANC_COND","BEDSED_COND","BENT_MMI_COND","CYLSPER_DETECT","CYLSPER_EPA_COND","ENT_1X_STV_COND","FISH_MMI_COND","HG_COND","INSTRMCVR_COND","MICX_DETECT","MICX_EPA_COND","NTL_COND","OE_COND","PTL_COND","RIPDIST_COND","RIPVEG_COND","SAL_COND","SALINITY_CLASS","YEAR","PUBLICATION_DATE"
2014369,"NRS18_MS_10010","08/12/2019","1","Y","NRS_MS-10137","2018-19","PLNLOW","CPL","Region_04","Target_Sampled","Federal","Not_USFS","Lower Mississippi Region","32.8449786567782","-89.9903841919558","Lower Mississippi Region","Lower Mississippi Region","Mississippi_Basin","Non Federal","MS","RiversMajor","Non-Urban","Not_Forest_Service","338.735202315078","558828.60000001","-503115.69999997","Good","None","Good","Poor","Detected","At or Below Benchmark","At or Below Benchmark","Good","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","OE<0.5","Poor","Low","Good","Good","Freshwater",2019,2022-01-31
2014371,"NRS18_ID_10041","08/12/2019","1","Y","NRS_ID-10396","2018-19","WMTNS","WMT","Region_10","Target_Sampled","Federal","Not_USFS","Pacific Northwest Region","46.4412608081558","-116.213174450824","Pacific Northwest Region","Not Mississippi River Basin","Not_Mississippi_Basin","Tribal Land","ID","RiversMajor","Non-Urban","Not_Forest_Service","137.11492834275","-1545882.3861169","1164044.19649957","Good","None","Good","Fair","Not Detected","At or Below Benchmark","Above Benchmark","Not Assessed","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E<0.8","Fair","High","Good","Good","Freshwater",2019,2022-01-31
2014374,"NRS18_WI_10843","08/13/2019","1","Y","NRS_WI-10240","2018-19","PLNLOW","UMW","Region_05","Target_Sampled","Federal","Not_USFS","Upper Mississippi Region","45.0041010767127","-91.7448810856325","Upper Mississippi Region","Upper Mississippi Region","Mississippi_Basin","Non Federal","WI","RiversOther","Non-Urban","Not_Forest_Service","97.486544012028","334929.219949224","846890.291059059","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","Not Assessed","Good","Detected","At or Below Benchmark","Poor","O/E<0.9","Poor","Moderate","Good","Good","Freshwater",2019,2022-01-31
2014375,"NRS18_PA_10036","08/13/2019","1","Y","NRS_PA-10117","2018-19","PLNLOW","CPL","Region_03","Target_Sampled","Federal","Not_USFS","Mid-Atlantic Region","39.8769761357262","-75.302129271367","Mid-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","PA","LargeStreams","Urban","Not_Forest_Service","16.3812331918842","1740672.49478643","456715.314105954","Good","None","Fair","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Fair","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","High","Poor","Good","Freshwater",2019,2022-01-31
2014376,"NRS18_MI_10019","08/13/2019","1","Y","NRS_MI-10099","2018-19","PLNLOW","UMW","Region_05","Target_Sampled","Non-Federal","East","Great Lakes Region","46.3367764275344","-89.6783509919258","Great Lakes Region","Not Mississippi River Basin","Not_Mississippi_Basin","USFS","MI","LargeStreams","Non-Urban","Forest_Service","390.765991019267","487548.600000015","1003657.99999996","Good","None","Poor","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","Moderate","Good","Good","Freshwater",2019,2022-01-31
2014378,"NRS18_VA_10017","08/13/2019","1","Y","NRS_VA-10142","2018-19","EHIGH","SAP","Region_03","Target_Sampled","Federal","Not_USFS","South Atlantic-North Region","36.9247980312833","-79.230078659764","South-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","VA","LargeStreams","Non-Urban","Not_Forest_Service","1112.12408168639","1472263.91950003","65782.5402218075","Good","None","Poor","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E>=0.9","Poor","Moderate","Good","Good","Freshwater",2019,2022-01-31
2014379,"NRS18_NY_10043","08/13/2019","1","Y","NRS_NY-10152","2018-19","PLNLOW","CPL","Region_02","Target_Sampled","Federal","Not_USFS","Mid-Atlantic Region","40.8472283190517","-73.2262862520997","Mid-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","NY","SmallStreams","Urban","Not_Forest_Service","380.775942147648","1886253.00338602","602195.440158547","Good","None","Good","Fair","Not Detected","At or Below Benchmark","Above Benchmark","Fair","At or Below Benchmark","Fair","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Good","Moderate","Good","Good","Freshwater",2019,2022-01-31
2014380,"NRS18_OH_10016","08/13/2019","1","Y","NRS_OH-10070","2018-19","EHIGH","NAP","Region_05","Target_Sampled","Federal","Not_USFS","Great Lakes Region","41.1210209643072","-81.5197574515698","Great Lakes Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","OH","LargeStreams","Urban","Not_Forest_Service","304.724635854501","1201562.00000003","497473.89999998","Good","None","Good","Poor","Not Detected","At or Below Benchmark","Above Benchmark","Fair","Not Assessed","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","High","Good","Fair","Freshwater",2019,2022-01-31
2014381,"NRS18_MT_10090","08/12/2019","1","Y","NRS_MT-10312","2018-19","PLNLOW","NPL","Region_08","Target_Sampled","Non-Federal","Not_USFS","Upper Missouri Region","47.616661867284","-112.681054492848","Missouri Region","Upper Missouri Region","Mississippi_Basin","BLM","MT","RiversOther","Non-Urban","Not_Forest_Service","181.568413998799","-1256118.00000004","1239599.99999996","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","Moderate","Good","Good","Freshwater",2019,2022-01-31
2014382,"NRS18_SD_10042","08/13/2019","1","Y","NRS_SD-10456","2018-19","PLNLOW","NPL","Region_08","Target_Sampled","Federal","Not_USFS","Upper Missouri Region","43.6155244595101","-100.691490223039","Missouri Region","Upper Missouri Region","Mississippi_Basin","Tribal Land","SD","RiversOther","Non-Urban","Not_Forest_Service","116.058666603458","-376886.638586611","693947.175848384","Good","None","Good","Good","Not Detected","At or Below Benchmark","Above Benchmark","Not Assessed","Not Assessed","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","Moderate","Poor","Good","Freshwater",2019,2022-01-31
2014383,"NRS18_OR_10041","08/13/2019","1","Y","NRS_OR-10628","2018-19","WMTNS","XER","Region_10","Target_Sampled","Non-Federal","Not_USFS","Pacific Northwest Region","45.9845139314804","-119.004126985505","Pacific Northwest Region","Not Mississippi River Basin","Not_Mississippi_Basin","USACE","OR","RiversMajor","Non-Urban","Not_Forest_Service","160.884512268671","-1767550.91977664","1163336.20338048","Good","None","Good","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","OE<0.5","Good","High","Fair","Good","Freshwater",2019,2022-01-31
2014384,"NRS18_ID_10009","08/13/2019","1","Y","NRS_ID-10198","2018-19","WMTNS","WMT","Region_10","Target_Sampled","Federal","Not_USFS","Pacific Northwest Region","46.1348843772944","-115.959948244418","Pacific Northwest Region","Not Mississippi River Basin","Not_Mississippi_Basin","Tribal Land","ID","RiversMajor","Non-Urban","Not_Forest_Service","137.11492834275","-1533887.41000005","1126719.38999996","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E<0.9","Good","High","Good","Good","Freshwater",2019,2022-01-31
2014385,"NRS18_MT_10106","08/13/2019","1","Y","NRS_MT-10364","2018-19","WMTNS","WMT","Region_08","Target_Sampled","Non-Federal","West","Pacific Northwest Region","47.5766858619381","-113.835145189338","Pacific Northwest Region","Not Mississippi River Basin","Not_Mississippi_Basin","USFS","MT","LargeStreams","Non-Urban","Forest_Service","1159.49858038587","-1342858.00000004","1251038.99999996","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","Not Assessed","Good","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","Low","Good","Good","Freshwater",2019,2022-01-31
2014386,"NRS18_SD_10040","08/13/2019","1","Y","NRS_SD-10454","2018-19","PLNLOW","NPL","Region_08","Target_Sampled","Federal","Not_USFS","Upper Missouri Region","44.3835963880579","-102.420592330275","Missouri Region","Upper Missouri Region","Mississippi_Basin","Non Federal","SD","RiversOther","Non-Urban","Not_Forest_Service","116.058666603458","-509827.218559746","787523.306750599","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Fair","OE<0.5","Poor","Moderate","Fair","Fair","Slightly Saline",2019,2022-01-31
2014387,"NRS18_DE_10020","08/13/2019","1","Y","NRS_DE-10094","2018-19","EHIGH","SAP","Region_03","Target_Sampled","Federal","Not_USFS","Mid-Atlantic Region","39.7720000677008","-75.5788198773243","Mid-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","DE","RiversOther","Non-Urban","Not_Forest_Service","3.81032542670223","1720273.12536077","440188.063775363","Good","None","Fair","Poor","Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","Not Assessed","Fair","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","High","Poor","Good","Freshwater",2019,2022-01-31
2014388,"NRS18_TX_10599","08/13/2019","1","Y","NRS_TX-10353","2018-19","PLNLOW","CPL","Region_06","Target_Sampled","Federal","Not_USFS","Texas Region","29.2367999174118","-95.7975460321316","Rio Grande-Texas-Gulf Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","TX","RiversOther","Non-Urban","Not_Forest_Service","277.692164541687","19693.3261330647","-922009.754408165","Good","None","Good","Poor","Detected","At or Below Benchmark","At or Below Benchmark","Fair","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E<0.9","Poor","Moderate","Good","Fair","Freshwater",2019,2022-01-31
2014389,"NRS18_OK_10055","08/12/2019","1","Y","NRS_OK-10198","2018-19","PLNLOW","SPL","Region_06","Target_Sampled","Federal","Not_USFS","Arkansas-Red-White Region","35.0025250367915","-97.8544989081695","Arkansas-White-Red Region","Arkansas-White-Red Region","Mississippi_Basin","Non Federal","OK","RiversMajor","Non-Urban","Not_Forest_Service","198.351544943734","-167847.824092882","-278065.186971297","Good","None","Fair","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Fair","Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","Moderate","Good","Poor","Slightly Saline",2019,2022-01-31
2014390,"NRS18_CT_10011","08/14/2019","1","Y","NRS_CT-10098","2018-19","EHIGH","NAP","Region_01","Target_Sampled","Federal","Not_USFS","New England Region","41.6562624405725","-72.6259691086352","New England Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","CT","RiversMajor","Urban","Not_Forest_Service","32.1949232889507","1912929.00000005","702109.099999983","Good","None","Fair","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Poor","Not Detected","At or Below Benchmark","Poor","OE<0.5","Poor","High","Poor","Good","Freshwater",2019,2022-01-31
2014391,"NRS18_FL_10021","08/13/2019","1","Y","NRS_FL-10107","2018-19","PLNLOW","CPL","Region_04","Target_Sampled","Federal","Not_USFS","South Atlantic-West Region","30.9698187460873","-86.9935891614211","South-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","FL","SmallStreams","Non-Urban","Not_Forest_Service","2145.97380239831","856568.965000011","-689056.671999958","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","Low","Good","Good","Freshwater",2019,2022-01-31
2014392,"NRS18_PA_10041","08/14/2019","1","Y","NRS_PA-10122","2018-19","PLNLOW","CPL","Region_03","Target_Sampled","Non-Federal","Not_USFS","Mid-Atlantic Region","39.922032553189","-75.2112580235947","Mid-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","NOAA","PA","RiversOther","Urban","Not_Forest_Service","126.251999533324","1747097.05083241","463311.68796453","Good","None","Fair","Poor","Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Fair","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","High","Poor","Good","Freshwater",2019,2022-01-31
2014393,"NRS18_MS_10004","08/14/2019","1","Y","NRS_MS-10026","2018-19","PLNLOW","CPL","Region_04","Target_Sampled","Non-Federal","Not_USFS","South Atlantic-West Region","31.0598880173026","-88.8882028513422","South-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","DOD","MS","SmallStreams","Non-Urban","Not_Forest_Service","6823.29278180615","676011.30000001","-694352.999999958","Good","None","Fair","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","Not Assessed","Good","Not Detected","At or Below Benchmark","Good","O/E<0.8","Good","Low","Good","Good","Freshwater",2019,2022-01-31
2014394,"NRS18_VA_10007","08/14/2019","1","Y","NRS_VA-10082","2018-19","EHIGH","SAP","Region_03","Target_Sampled","Federal","Not_USFS","South Atlantic-North Region","36.8764529455586","-79.0677580393743","South-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","VA","RiversOther","Non-Urban","Not_Forest_Service","397.104594430215","1487324.00000003","62978.2500000019","Good","None","Poor","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E<0.8","Poor","Low","Good","Good","Freshwater",2019,2022-01-31
2014395,"NRS18_MI_10045","08/14/2019","1","Y","NRS_MI-10144","2018-19","PLNLOW","UMW","Region_05","Target_Sampled","Non-Federal","East","Great Lakes Region","46.5727608476734","-88.9945508296787","Great Lakes Region","Not Mississippi River Basin","Not_Mississippi_Basin","USFS","MI","LargeStreams","Non-Urban","Forest_Service","390.765991019267","538268.342031218","1033442.75243076","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E<0.9","Good","Low","Good","Good","Freshwater",2019,2022-01-31
2014396,"NRS18_MS_10019","08/13/2019","1","Y","NRS_MS-10151","2018-19","PLNLOW","CPL","Region_04","Target_Sampled","Federal","Not_USFS","Lower Mississippi Region","31.4703775464881","-89.7231297407134","Lower Mississippi Region","Lower Mississippi Region","Mississippi_Basin","Non Federal","MS","SmallStreams","Non-Urban","Not_Forest_Service","6823.29278180615","593756.024536852","-654370.244073668","Good","None","Good","Poor","Not Detected","At or Below Benchmark","Above Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E<0.8","Good","Low","Good","Good","Freshwater",2019,2022-01-31
2014397,"NRS18_WI_10850","08/14/2019","1","Y","NRS_WI-10247","2018-19","PLNLOW","UMW","Region_05","Target_Sampled","Federal","Not_USFS","Upper Mississippi Region","44.7490588804503","-91.0569921653017","Upper Mississippi Region","Upper Mississippi Region","Mississippi_Basin","Non Federal","WI","RiversOther","Non-Urban","Not_Forest_Service","97.486544012028","390504.875928151","821160.13975528","Good","None","Fair","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Above Benchmark","Good","Detected","At or Below Benchmark","Fair","O/E<0.9","Fair","Moderate","Good","Good","Freshwater",2019,2022-01-31
2014398,"NRS18_NC_10003","08/14/2019","1","Y","NRS_NC-10052","2018-19","EHIGH","SAP","Region_04","Target_Sampled","Federal","Not_USFS","Tennessee Region","35.0605664510376","-84.0245230121872","Ohio-Tennessee Region","Ohio-Tennessee Region","Mississippi_Basin","Non Federal","NC","SmallStreams","Non-Urban","Not_Forest_Service","4286.3147752533","1080268.00000002","-205054.299999987","Good","None","Poor","Fair","Not Detected","At or Below Benchmark","Above Benchmark","Fair","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E>=0.9","Poor","Moderate","Fair","Good","Freshwater",2019,2022-01-31
2014400,"NRS18_MT_10023","08/14/2019","1","Y","NRS_MT-10296","2018-19","WMTNS","WMT","Region_08","Target_Sampled","Federal","Not_USFS","Pacific Northwest Region","47.9094845502358","-113.870694660468","Pacific Northwest Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","MT","RiversOther","Non-Urban","Not_Forest_Service","219.659241173835","-1338636.00000004","1287627.99999996","Good","None","Poor","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","Not Assessed","Good","Not Detected","At or Below Benchmark","Good","O/E<0.9","Good","Low","Poor","Good","Freshwater",2019,2022-01-31
