PUBLICATION_DATE,UNIQUE_ID,WGT_TP,UID,SITE_ID,VISIT_NO,IND_DOMAIN,DSGN_CYCLE,PSTL_CODE,AG_ECO9,AG_ECO9_NM,AG_ECO3,AG_ECO3_NM,EPA_REG,MAJ_BASIN,MAJ_BAS_NM,MIS_BASIN,MIS_BAS_NM,MISS_BASIN,OWN_NARS,FED_NONFED,LAT_DD83,LON_DD83,XCOORD,YCOORD,AREA_CAT6,LAKE_ORGN,URBN_NLA22,URBN_NLA17,URBN_NLA07,FRAME07,FRAME12,FRAME17,TNT_CAT,ACID_COND,ATZ_DETECT,ATZ_EPA_COND_3.4,BENT_MMI_COND_2017,CHLA_COND,CYLSPER_DETECT,CYLSPER_EPA_COND,MICX_DETECT,MICX_EPA_COND,DIS_O2_CLS,PTL_COND,NTL_COND,TROPHIC_STATE,ENT_1X_STV_COND,DRAWDOWN_COND,DRAWDOWN_COND_2CAT_2017,RDIS_COND,LITRIPCVR_COND,LITCVR_COND,RVEG_COND,ZOOP_MMI_COND_2017,ANC_MDL,ANC_NARS_FLAG,ANC_RESULT,ATRAZINE_MDL,ATRAZINE_NARS_FLAG,ATRAZINE_RESULT,BFXHORIZDIST_DD,BFXVERTHEIGHT_DD,CHLA_MDL,CHLA_NARS_FLAG,CHLA_RESULT,COND_MDL,COND_NARS_FLAG,COND_RESULT,CYLSPER_MDL,CYLSPER_NARS_FLAG,CYLSPER_RESULT,DO_SURF,DOC_MDL,DOC_NARS_FLAG,DOC_RESULT,ENTEROCOCCI_NARS_FLAG,ENTEROCOCCI_RESULT,LitCvrQc3OE,LitRipCvrQc3OE,MICX_MDL,MICX_NARS_FLAG,MICX_RESULT,MMI_BENT,MMI_ZOOP_2017,NTL_MDL,NTL_NARS_FLAG,NTL_RESULT,PTL_MDL,PTL_NARS_FLAG,PTL_RESULT,RDis_IX,RVegQc3OE,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_RESULT
8/15/2024,NLA_RI-10053,73.5,2020309,NLA22_RI-10001,1,CORE,2022,RI,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Region_01,H01,New England Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,41.43472,-71.48838,2010329.527,701578.7034,"(10,20]",NATURAL,Urban,Urban,Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Fair,Good,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,At or Below Benchmark,Small,Not Large,Fair,Fair,Fair,Fair,Good,NA,NA,159,0.03,ND,NA,0,0,0.18,NA,4.29,1,NA,150,0.05,ND,NA,8.526666667,0.024,NA,3.35,NA,104.7401556,0.408772,0.573909,0.1,ND,NA,36.9,84.18,0.002,NA,0.306,0.48,NA,10.3,0.22963,0.760816,0.002,NA,1.83
8/15/2024,NLA_LA-10146,856.4254545,2020310,NLA22_LA-10016,1,CORE,2022,LA,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_06,H08,Lower Mississippi Region,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,30.13027,-93.20449,268974.8699,-818996.7882,"(1,4]",MAN_MADE,Urban,Urban,Urban,Excluded,Excluded,Include2017,Target,Good,Not Detected,At or Below Benchmark,Good,Good,Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,At or Below Benchmark,Small,Not Large,Fair,Poor,Poor,Poor,Good,NA,S,256,0.03,L,0.04,0,0,0.18,S,5.84,1,S,51.7,0.05,NA,0.12,6,0.024,S,4.82,L,303.4468821,0.266352,0.282917,0.1,NA,0.51,68.2,63.57,0.002,S,0.456,0.48,S,15.2,0.621429,0.339054,0.002,S,3.46
8/15/2024,NLA_RI-10054,27.75,2020311,NLA22_RI-10002,1,CORE,2022,RI,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Region_01,H01,New England Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,41.50025,-71.56469,2002344.515,707060.3364,"(10,20]",NATURAL,Urban,Urban,Urban,Exclude,Exclude,Include2017,Target,Good,Detected,At or Below Benchmark,Good,Poor,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Poor,Fair,Hypereutrophic,At or Below Benchmark,Small,Not Large,Fair,Fair,Good,Fair,Fair,NA,NA,125,0.03,NA,0.14,0,0,0.18,NA,43.8,1,NA,94.9,0.05,ND,NA,7.433333333,0.024,NA,6.52,NA,141.3203251,0.804009,0.613916,0.1,ND,NA,65.1,68.85,0.002,NA,0.53,0.48,NA,32.9,0.45,0.651488,0.002,NA,3.9
8/15/2024,NLA_MI-10170,121.0833333,2020312,NLA22_MI-10040,1,CORE,2022,MI,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,43.64014,-85.9603,805068.2719,729954.3399,"(4,10]",NATURAL,Non-Urban,Non-Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Poor,Poor,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Fair,Good,Eutrophic,Above Benchmark,Small,Not Large,Good,Good,Good,Good,Good,NA,NA,3000,0.03,L,0.04,0,0,0.18,NA,16.3,1,NA,347,0.05,ND,NA,9.553333333,0.024,NA,9.23,NA,2179.621142,0.795177,1.226284,0.1,ND,NA,34.3,71.17,0.002,NA,0.719,0.48,NA,38.7,0.045455,1.529647,0.002,NA,7.59
8/15/2024,NLA_LA-10147,357.7210884,2020314,NLA22_LA-10017,1,CORE,2022,LA,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_06,H08,Lower Mississippi Region,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,30.54652,-90.50086,526216.9767,-761497.7752,"(4,10]",MAN_MADE,Urban,Urban,Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Fair,Poor,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,At or Below Benchmark,Small,Not Large,Poor,Poor,Poor,Fair,Fair,NA,NA,154,0.03,ND,NA,0,0,0.18,NA,83.2,1,NA,29.8,0.05,ND,NA,6.6,0.024,NA,5.82,NA,868.1642902,0.345896,0.436538,0.1,ND,NA,40.8,59.17,0.002,NA,1.19,0.48,NA,71.1,0.83764,0.543812,0.002,NA,0.434
8/15/2024,NLA_CA-10234,2048.719298,2020315,NLA22_CA-10037,1,CORE,2022,CA,XER,Xeric,WMTNS,West,Region_09,H18,California Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,38.33235635,-121.0664768,-2145408.949,377884.9023,"(1,4]",MAN_MADE,Non-Urban,Non-Urban,Non-Urban,Excluded,Excluded,Exclude2017,Target,Good,Detected,At or Below Benchmark,Poor,Poor,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Poor,Poor,Eutrophic,At or Below Benchmark,Medium,Not Large,Poor,Poor,Good,Poor,Poor,NA,NA,1167,0.03,NA,0.09,9.565,1.24,0.18,NA,11.2,1,NA,132,0.05,ND,NA,11.06333333,0.024,NA,24.5,NA,580.5253681,0.860952,0.223519,0.1,NA,1.44,29.1,40.95,0.002,NA,2.2,0.48,NA,148,0.916667,0.012551,0.002,NA,0.292
8/15/2024,NLA_CA-10285,17.25974026,2020316,NLA22_CA-10126,1,CORE,2022,CA,WMT,Western Mountains,WMTNS,West,Region_09,H18,California Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,34.52650985,-119.6490341,-2131662.561,-66339.38566,>50,MAN_MADE,Non-Urban,Non-Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Fair,Fair,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Fair,Fair,Mesotrophic,At or Below Benchmark,Large,Large,Good,Fair,Good,Poor,Fair,NA,NA,4970,0.03,ND,NA,7.71,3.41,0.18,NA,2.81,1,NA,1160,0.05,ND,NA,7.91,0.024,NA,6.54,L,19.24771924,1.350174,0.598394,0.1,NA,0.17,41.2,58.28,0.002,NA,0.389,0.48,NA,27,0,0.427425,0.002,NA,341
8/15/2024,NLA_WI-10227,472.2083333,2020317,NLA22_WI-10102,1,CORE,2022,WI,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H07,Upper Mississippi Region,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,43.11940238,-89.69151499,510294.2247,646196.7957,"(1,4]",MAN_MADE,Urban,Urban,Urban,Excluded,Excluded,Include2017,Target,Good,Not Detected,At or Below Benchmark,Fair,Good,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,At or Below Benchmark,Small,Not Large,Poor,Fair,Good,Poor,Poor,399.64,NA,5275.248,0.046,ND,NA,0,0,0.208,Q,2.87,10,NA,508,0.05,ND,NA,8.72,0.4,NA,2.07,L,17.02079512,1.779501,0.703053,0.1,ND,NA,48,23.83,0.058,NA,0.735,1.9,NA,15.5,0.83007,0.179647,0.16,NA,9.67
8/15/2024,NLA_AR-10038,59.57142857,2020319,NLA22_AR-10013,1,CORE,2022,AR,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_06,H11,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,34.76559,-92.11244,352865.2427,-298990.9923,>50,NATURAL,Urban,Urban,Urban,Exclude,Exclude,Include2017,Target,Good,Detected,At or Below Benchmark,Poor,Fair,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Fair,Poor,Fair,Eutrophic,At or Below Benchmark,Small,Not Large,Poor,Good,Good,Fair,Good,NA,NA,444,0.03,NA,0.1,0,0,0.18,NA,26.4,1,NA,66.4,0.05,ND,NA,3.4,0.024,NA,6.1,NA,204.0679517,1.759044,1.261564,0.1,ND,NA,35.1,59.77,0.002,NA,0.771,0.48,NA,323,0.874242,0.552714,0.002,NA,0.033
8/15/2024,NLA_MI-10255,60.13333333,2020322,NLA22_MI-10109,1,CORE,2022,MI,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,42.53818791,-85.39598057,863842.3529,612553.8962,>50,NATURAL,Urban,Urban,Urban,Exclude,Exclude,Include2017,Target,Good,Detected,At or Below Benchmark,Fair,Good,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,At or Below Benchmark,Small,Not Large,Fair,Good,Good,Good,Poor,NA,NA,2030,0.03,NA,0.08,0,0,0.18,NA,7.3,1,NA,263,0.05,ND,NA,9.066666667,0.024,NA,8.07,L,99.72164281,1.837702,1.313676,0.1,ND,NA,42.1,41.55,0.002,NA,0.663,0.48,NA,16.1,0.57013,1.11927,0.002,NA,0.194
8/15/2024,NLA_MI-10151,361.4579946,2020323,NLA22_MI-10006,1,CORE,2022,MI,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,42.87447,-85.61069,842321.327,647980.1964,"(1,4]",MAN_MADE,Urban,Urban,Urban,Excluded,Excluded,Include2017,Target,Good,Detected,At or Below Benchmark,Fair,Poor,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Poor,Good,Eutrophic,At or Below Benchmark,Small,Not Large,Poor,Poor,Fair,Poor,Poor,NA,NA,2160,0.03,NA,0.24,0,0,0.18,NA,15.1,1,NA,1180,0.05,ND,NA,6.1,0.024,NA,3.93,NA,490.4617513,0.49128,0.270557,0.1,ND,NA,41.1,23.3,0.002,NA,0.704,0.48,NA,63.9,0.91453,0.171092,0.002,NA,137
8/15/2024,NLA_MS-10048,111.0714286,2020324,NLA22_MS-10003,1,CORE,2022,MS,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H08,Lower Mississippi Region,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,32.4816,-91.06594,461016.8262,-549352.7509,"(10,20]",NATURAL,Non-Urban,Non-Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Detected,At or Below Benchmark,Good,Poor,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,At or Below Benchmark,Small,Not Large,Good,Good,Good,Good,Poor,NA,NA,637,0.03,NA,0.5,0,0,0.18,NA,64.8,1,NA,81.1,0.05,ND,NA,7.055,0.024,NA,6.87,NA,204.68429,0.898455,0.950714,0.1,ND,NA,54.8,41.15,0.002,NA,0.985,0.48,NA,151,0.1,0.955549,0.002,NA,1.2
8/15/2024,NLA_TX-10237,208.3441558,2020327,NLA22_TX-10023,1,CORE,2022,TX,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_06,H12_13,Rio Grande-Texas-Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,FWS,Federal,26.14016,-97.39058,-140260.0698,-1262635.418,"(10,20]",MAN_MADE,Urban,Urban,Urban,Exclude,Exclude,Include2017,Target,Good,Detected,At or Below Benchmark,Fair,Good,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Fair,Fair,Poor,Eutrophic,At or Below Benchmark,Small,Not Large,Fair,Good,Good,Good,Poor,NA,NA,1960,0.03,L,0.05,0,0,0.18,NA,11.5,1,NA,2920,0.05,ND,NA,4.782,0.024,NA,4.12,NA,654.066976,0.852164,0.77486,0.1,NA,0.15,40.5,42.33,0.002,NA,1.06,0.48,NA,57.1,0.671429,0.695409,0.002,NA,573
8/15/2024,NLA_RI-10055,189.5,2020328,NLA22_RI-10003,1,CORE,2022,RI,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_01,H01,New England Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,41.15776,-71.55597,2012796.209,670166.5676,"(1,4]",NATURAL,Non-Urban,Non-Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Good,Good,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Good,Fair,Eutrophic,At or Below Benchmark,Small,Not Large,Fair,Fair,Good,Good,Fair,NA,NA,76.6,0.03,L,0.03,0,0,0.18,NA,9.02,1,NA,114,0.05,L,0.09,8.425,0.024,NA,9.19,NA,208.6822556,0.778512,0.706264,0.1,ND,NA,57.6,58.77,0.002,NA,0.736,0.48,NA,34.1,0.358974,0.638603,0.002,NA,1.41
8/15/2024,NLA_GA-10103,97.76623377,2020329,NLA22_GA-10053,1,CORE,2022,GA,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,31.61558755,-84.61830791,1072920.855,-593494.0817,"(10,20]",MAN_MADE,Non-Urban,Non-Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Detected,At or Below Benchmark,Good,Good,Detected,At or Below Benchmark,Detected,At or Below Benchmark,Fair,Good,Good,Eutrophic,At or Below Benchmark,Small,Not Large,Fair,Good,Good,Good,Good,NA,NA,630,0.03,NA,2.14,0,0,0.18,NA,9.57,1,NA,92.5,0.05,L,0.06,4.766,0.024,NA,3.64,L,26.32029235,1.06438,1.05424,0.1,L,0.14,73.5,59.5,0.002,NA,0.274,0.48,NA,22.3,0.386842,0.978865,0.002,NA,0.155
8/15/2024,NLA_CA-10188,405.6825397,2020330,NLA22_CA-10055,1,CORE,2022,CA,XER,Xeric,WMTNS,West,Region_09,H18,California Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,38.14234,-120.8552,-2133249.12,352561.0868,"(1,4]",MAN_MADE,Urban,Urban,Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Good,Poor,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Fair,Poor,Hypereutrophic,At or Below Benchmark,Small,Not Large,Fair,Good,Good,Good,Good,NA,NA,2230,0.03,ND,NA,1.51,0.97,0.18,NA,55.5,1,NA,297,0.05,ND,NA,13.3,0.024,NA,16.7,NA,130.2372075,0.978374,1.238829,0.1,L,0.12,49.3,69.1,0.002,NA,1.36,0.48,NA,62.9,0.356945,1.346208,0.002,NA,8.75
8/15/2024,NLA_WV-10042,4.333333333,2020331,NLA22_WV-10005,1,CORE,2022,WV,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_03,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,38.15532857,-82.05794788,1205807.495,162057.6062,>50,MAN_MADE,Non-Urban,Non-Urban,Non-Urban,Excluded,Excluded,,Target,Good,Not Detected,At or Below Benchmark,Fair,Good,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Good,Poor,Mesotrophic,At or Below Benchmark,Small,Not Large,Fair,Good,Good,Good,Not Assessed,NA,NA,2760,0.03,ND,NA,0,0,0.18,NA,2.05,1,NA,728,0.05,ND,NA,8.833333333,0.024,NA,2.22,L,69.48063501,1.036758,0.998973,0.1,ND,NA,43,NA,0.002,NA,0.679,0.48,NA,8.3,0.632609,0.902319,0.002,NA,230
8/15/2024,NLA_CA-10320,17.25974026,2020333,NLA22_CA-10161,1,CORE,2022,CA,WMT,Western Mountains,WMTNS,West,Region_09,H18,California Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,USFS,Federal,33.66555856,-116.6951673,-1890730.281,-222490.7384,>50,MAN_MADE,Non-Urban,Non-Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Poor,Poor,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,At or Below Benchmark,Large,Large,Fair,Poor,Good,Poor,Poor,NA,NA,3010,0.03,ND,NA,27.11111111,4.29,0.18,NA,65.1,1,NA,385,0.05,ND,NA,10.92666667,0.024,NA,10.5,NA,322.7514783,0.854641,0.32205,0.1,L,0.1,32.1,46.6,0.002,NA,1.34,0.48,NA,76.1,0.322222,0.214053,0.002,NA,7.05
8/15/2024,NLA_KY-10056,41.4,2020334,NLA22_KY-10018,1,CORE,2022,KY,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_04,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,37.40457,-87.52033,742541.0728,22455.23078,"(10,20]",MAN_MADE,Urban,Urban,Urban,Exclude,Exclude,Include2017,Target,Good,Detected,At or Below Benchmark,Good,Good,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,At or Below Benchmark,Medium,Not Large,Fair,Fair,Fair,Good,Fair,NA,NA,696,0.03,NA,0.1,7.78,0.275,0.18,NA,11.1,1,NA,156,0.05,ND,NA,9.283333333,0.024,NA,16.7,NA,515.4211399,0.419911,0.617352,0.1,NA,0.18,54.4,36.2,0.002,NA,0.445,0.48,NA,20.1,0.618534,0.764922,0.002,NA,8.72
8/15/2024,NLA_ND-10145,80.29090909,2020335,NLA22_ND-10003,1,CORE,2022,ND,NPL,Northern Plains,PLNLOW,Plains and Lowlands,Region_08,H10,Missouri Region,H10U,Upper Missouri Region,MISSISSIPPI_BASIN,FWS,Federal,47.13186,-99.23174,-246385.4788,1079682.63,"(20,50]",NATURAL,Non-Urban,Non-Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Detected,At or Below Benchmark,Poor,Fair,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Poor,Poor,Eutrophic,Above Benchmark,Small,Not Large,Poor,Fair,Good,Fair,Not Assessed,NA,NA,4370,0.03,NA,0.06,0,0,0.18,NA,18.1,1,NA,1190,0.05,ND,NA,8.378,0.024,NA,15.4,NA,4862.028976,0.878165,0.576801,0.1,NA,0.18,19.9,NA,0.002,NA,1.66,0.48,NA,91.3,0.919355,0.535001,0.002,NA,394
8/15/2024,NLA_MI-10256,121.0833333,2020337,NLA22_MI-10110,1,CORE,2022,MI,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,42.78271271,-83.35975081,1025196.791,659919.6095,"(10,20]",NATURAL,Urban,Urban,Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Good,Good,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Good,Good,Oligotrophic,At or Below Benchmark,Small,Not Large,Poor,Fair,Fair,Good,Poor,NA,NA,1650,0.03,ND,NA,0,0,0.18,L,0.645,1,NA,296,0.05,ND,NA,7.8,0.024,NA,5.55,NA,72.74252475,0.627353,0.735593,0.1,NA,0.17,55.3,41.67,0.002,NA,0.531,0.48,NA,13.2,0.901961,0.838351,0.002,NA,1.15
8/15/2024,NLA_KY-10054,108,2020338,NLA22_KY-10016,1,CORE,2022,KY,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H08,Lower Mississippi Region,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,36.81387,-89.10943,608455.2155,-54816.58138,"(20,50]",NATURAL,Non-Urban,Non-Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Detected,At or Below Benchmark,Poor,Poor,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Poor,Fair,Hypereutrophic,At or Below Benchmark,Small,Not Large,Fair,Fair,Fair,Good,Fair,NA,NA,2560,0.03,NA,2.57,0,0,0.18,NA,58,1,NA,294,0.05,ND,NA,5.306,0.024,NA,5.13,NA,260.023315,0.40866,0.629521,0.1,ND,NA,10.4,54.05,0.002,NA,0.811,0.48,NA,185,0.255172,0.953204,0.002,NA,8.8
8/15/2024,NLA_WI-10230,54.83333333,2020339,NLA22_WI-10105,1,CORE,2022,WI,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_05,H07,Upper Mississippi Region,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,42.85956978,-88.59930898,600735.6172,623629.8176,>50,NATURAL,Urban,Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Good,Good,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Good,Fair,Mesotrophic,At or Below Benchmark,Small,Not Large,Poor,Poor,Poor,Fair,Poor,399.64,NA,4336.094,0.046,ND,NA,0.02,0.02,0.208,Q,4.5,10,NA,460,0.05,ND,NA,11.546,0.4,NA,5.56,NA,114.8968897,0.107722,0.231044,0.1,L,0.11,48.5,20.32,0.058,NA,1.19,1.9,NA,24,0.897959,0.335642,1.6,NA,21.6
8/15/2024,NLA_CA-10288,27.9375,2020340,NLA22_CA-10129,1,CORE,2022,CA,XER,Xeric,WMTNS,West,Region_09,H18,California Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,33.16077964,-117.0474232,-1934771.687,-270415.4476,"(20,50]",MAN_MADE,Urban,Urban,Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Poor,Good,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Good,Good,Good,Oligotrophic,At or Below Benchmark,Small,Not Large,Fair,Fair,Good,Fair,Good,NA,NA,2380,0.03,ND,NA,0,0,0.18,NA,1.37,1,NA,939,0.05,ND,NA,10.38333333,0.024,NA,2.77,NA,123.9625975,1.030964,0.604912,0.1,ND,NA,29.5,68.35,0.002,NA,0.25,0.48,NA,9.3,0.34697,0.443083,0.002,NA,192
8/15/2024,NLA_LA-10231,856.4254545,2020341,NLA22_LA-10101,1,CORE,2022,LA,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_06,H08,Lower Mississippi Region,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,30.97631,-91.12686,463921.8152,-717057.111,"(1,4]",NATURAL,Non-Urban,Non-Urban,Non-Urban,Excluded,Excluded,Include2017,Target,Good,Not Detected,At or Below Benchmark,Good,Fair,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,Not Assessed,Small,Not Large,Poor,Fair,Good,Good,Good,NA,NA,125,0.03,L,0.04,0,0,0.18,NA,12.9,1,NA,22.5,0.05,ND,NA,5.425,0.024,NA,6.37,NA,NA,0.630994,0.695919,0.1,NA,0.35,61.7,72.48,0.002,NA,0.658,0.48,NA,37.7,0.857143,0.734357,0.002,NA,0.129
8/15/2024,NLA_LA-10169,856.4254545,2020342,NLA22_LA-10039,1,CORE,2022,LA,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_06,H08,Lower Mississippi Region,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,30.78229,-90.1467,558452.4747,-733321.9314,"(1,4]",MAN_MADE,Non-Urban,Non-Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Detected,At or Below Benchmark,Poor,Poor,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Fair,Poor,Fair,Hypereutrophic,Above Benchmark,Small,Not Large,Fair,Poor,Poor,Fair,Poor,NA,NA,237,0.03,NA,0.12,0,0,0.18,NA,52.8,1,NA,34.3,0.05,ND,NA,4.3,0.024,NA,5.15,NA,2775.155991,0.294508,0.415314,0.1,NA,0.4,32.5,38.22,0.002,NA,0.863,0.48,NA,87.9,0.568182,0.533745,0.002,NA,0.03
8/15/2024,NLA_VA-10056,544,2020343,NLA22_VA-10002,1,CORE,2022,VA,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_03,H02,Mid Atlantic Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,37.39947,-76.76699,1675044.249,158814.1074,"(1,4]",MAN_MADE,Urban,Urban,Non-Urban,Exclude,Exclude,Include2017,Target,Good,Not Detected,At or Below Benchmark,Poor,Poor,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Good,Poor,Fair,Hypereutrophic,At or Below Benchmark,Small,Not Large,Fair,Poor,Poor,Good,Good,NA,NA,1960,0.03,ND,NA,0,0,0.18,NA,58.4,1,NA,254,0.05,ND,NA,8.88,0.024,NA,5.34,L,27.02121335,0.296116,0.4786,0.1,NA,0.34,31.8,63.25,0.002,NA,0.869,0.48,NA,102,0.47973,0.701363,0.002,NA,3.31
